,quantifier,C,class_weight,p_est,p_val,t_est,t_train,val_sample
137,ACC,0.001,balanced,"[6.26544850e-02 3.39500239e-02 1.13654013e-01 9.84294833e-02
 2.83484987e-17 1.94563843e-02 8.20840950e-02 1.44876570e-02
 5.70900206e-19 0.00000000e+00 7.16081654e-18 1.75072560e-02
 2.31984469e-02 3.67358189e-17 8.42451848e-03 8.78749421e-02
 2.50259663e-02 1.19207911e-03 2.62819319e-02 2.52205730e-02
 3.64262481e-03 9.71567952e-02 0.00000000e+00 5.94483346e-02
 2.71565603e-02 3.70665239e-02 5.03720039e-02 8.57153021e-02]","[0.068 0.066 0.084 0.092 0.01  0.021 0.079 0.011 0.013 0.004 0.01  0.
 0.012 0.021 0.006 0.065 0.03  0.008 0.015 0.025 0.016 0.095 0.021 0.057
 0.015 0.036 0.037 0.083]",0.09123396873474121,4.495921850204468,36
138,ACC,0.001,balanced,"[7.85317525e-02 6.33048931e-02 8.17095606e-03 4.68714152e-17
 5.44608304e-17 2.56481576e-17 0.00000000e+00 2.89117646e-02
 0.00000000e+00 1.21332743e-01 2.39298824e-02 2.01186664e-02
 9.81813177e-02 3.82745458e-17 6.52385473e-02 8.32419842e-02
 3.77789200e-02 6.10558289e-17 1.57503847e-02 1.69752990e-02
 6.54221182e-03 9.47182204e-03 0.00000000e+00 1.42465379e-01
 2.16206270e-02 2.90709942e-02 1.19779769e-01 9.58208593e-03]","[0.061 0.028 0.003 0.009 0.002 0.003 0.085 0.026 0.033 0.027 0.025 0.011
 0.089 0.004 0.065 0.111 0.044 0.001 0.024 0.011 0.006 0.011 0.017 0.14
 0.039 0.009 0.108 0.008]",0.06891107559204102,4.495921850204468,37
139,ACC,0.001,balanced,"[1.09853332e-01 1.35879834e-01 7.11869729e-02 1.55638313e-02
 8.81777477e-02 1.02969827e-02 2.03220145e-17 1.33345382e-02
 0.00000000e+00 1.52973250e-01 5.95687631e-02 8.19356834e-02
 6.83408705e-03 1.51470382e-02 2.64856056e-03 2.45758139e-17
 4.80375865e-03 3.56608475e-02 2.59824348e-02 7.29759954e-03
 4.92006855e-03 1.14809553e-02 1.74048330e-17 3.30299499e-02
 1.88197804e-02 0.00000000e+00 2.66411797e-02 6.79628055e-02]","[0.134 0.046 0.037 0.006 0.106 0.001 0.027 0.015 0.03  0.124 0.077 0.033
 0.018 0.015 0.016 0.036 0.002 0.045 0.012 0.002 0.007 0.    0.091 0.028
 0.008 0.01  0.016 0.058]",0.06086087226867676,4.495921850204468,38
140,ACC,0.001,balanced,"[5.12962552e-02 1.93681379e-02 1.00797776e-01 1.50336091e-02
 2.12521540e-17 1.55907129e-17 2.37763894e-01 8.37127396e-03
 4.62739997e-02 3.20083191e-17 1.29456016e-02 8.58959384e-03
 8.40303161e-18 6.03059802e-02 9.00062981e-03 2.12357604e-02
 3.20739841e-02 7.85682309e-03 3.09421572e-02 7.00765684e-02
 2.87650099e-02 1.28234642e-02 7.04401022e-18 1.39375238e-01
 5.38314402e-03 1.62178506e-04 2.56244337e-02 5.59344876e-02]","[0.021 0.004 0.073 0.018 0.013 0.004 0.216 0.014 0.087 0.017 0.003 0.009
 0.011 0.08  0.009 0.028 0.031 0.005 0.035 0.061 0.018 0.013 0.013 0.153
 0.    0.    0.005 0.059]",0.06855297088623047,4.495921850204468,39
141,ACC,0.001,balanced,"[5.67382300e-02 3.65261007e-03 2.05324404e-02 4.52445821e-02
 1.70151476e-01 6.93745411e-02 0.00000000e+00 1.11808349e-18
 1.52364287e-17 6.89092748e-02 1.11805893e-01 2.45271582e-02
 3.26992476e-02 2.59014873e-02 3.93446001e-02 2.85700459e-02
 3.87218709e-02 1.08799657e-02 2.45420420e-02 2.25584005e-02
 6.56738563e-02 9.68387755e-03 5.59715819e-03 7.42360688e-03
 1.56550891e-02 1.94360180e-17 4.31014161e-02 5.87111293e-02]","[0.071 0.021 0.023 0.062 0.158 0.051 0.009 0.008 0.01  0.061 0.106 0.021
 0.028 0.014 0.055 0.001 0.036 0.018 0.018 0.006 0.075 0.008 0.019 0.004
 0.021 0.01  0.027 0.059]",0.06930303573608398,4.495921850204468,40
142,ACC,0.001,balanced,"[4.90615616e-02 3.10899272e-02 7.24028203e-02 1.02679814e-02
 4.05321958e-03 5.05898591e-03 1.48527793e-02 2.14150828e-03
 1.43268338e-17 4.32234004e-02 4.98408173e-02 9.47080837e-02
 1.79641095e-02 0.00000000e+00 3.20475341e-02 8.32398600e-02
 1.04608223e-02 3.47219235e-02 1.54690840e-02 2.02067060e-02
 0.00000000e+00 1.57101348e-01 1.44304684e-03 8.77020208e-05
 4.17025429e-02 6.38173541e-02 2.37731360e-02 1.21263746e-01]","[0.069 0.012 0.043 0.01  0.011 0.013 0.038 0.007 0.001 0.021 0.046 0.085
 0.007 0.035 0.021 0.078 0.012 0.036 0.011 0.012 0.002 0.165 0.024 0.004
 0.045 0.061 0.001 0.13 ]",0.07393383979797363,4.495921850204468,41
143,ACC,0.001,balanced,"[6.99183866e-02 4.25612885e-02 5.17106540e-02 7.67766275e-02
 2.28156795e-17 6.69730662e-02 2.90295132e-17 3.08378233e-02
 2.02542518e-17 1.04881937e-01 4.32555933e-04 5.86029402e-02
 1.85298417e-02 1.07775417e-02 4.82282198e-02 5.77465440e-02
 0.00000000e+00 7.71638366e-03 2.66289727e-02 6.80268885e-02
 2.10175572e-03 7.03198724e-03 2.21719344e-17 4.53749271e-02
 1.02358693e-02 3.12510610e-02 2.18426953e-02 1.41812033e-01]","[0.062 0.039 0.029 0.061 0.009 0.067 0.067 0.026 0.036 0.033 0.014 0.034
 0.01  0.019 0.052 0.049 0.003 0.01  0.026 0.06  0.002 0.004 0.043 0.047
 0.013 0.036 0.005 0.144]",0.07858800888061523,4.495921850204468,42
144,ACC,0.001,balanced,"[1.39379791e-16 4.10854261e-02 9.70972151e-03 4.33232346e-03
 3.26840290e-02 3.85538600e-03 3.03956069e-02 5.22887409e-02
 8.88184116e-02 1.54688993e-17 9.10499133e-02 2.37339985e-02
 5.07250199e-02 8.08145939e-02 3.02869804e-02 2.93997081e-02
 7.94419439e-02 6.26569600e-02 2.84607138e-16 3.66312647e-02
 3.81579834e-02 2.10441993e-02 4.53118077e-02 5.19851318e-02
 3.40719679e-02 8.37970640e-03 4.78400531e-02 5.29912218e-03]","[0.026 0.027 0.009 0.009 0.041 0.026 0.027 0.051 0.062 0.003 0.079 0.036
 0.06  0.073 0.017 0.047 0.075 0.066 0.008 0.053 0.014 0.015 0.012 0.047
 0.065 0.006 0.038 0.008]",0.10581493377685547,4.495921850204468,43
145,ACC,0.001,balanced,"[3.11305083e-02 2.66793577e-02 4.93735288e-17 1.75728585e-02
 7.21982197e-02 2.84343977e-02 7.43949038e-18 1.60267729e-02
 8.13693730e-17 3.30328505e-02 2.75368014e-02 1.15063161e-01
 8.20688930e-02 1.80734871e-17 6.00257627e-02 3.88455507e-02
 3.55707675e-02 5.75895689e-02 1.43206531e-02 1.85104424e-02
 2.97596866e-02 3.69892133e-02 1.17985743e-01 6.13123681e-03
 4.59974196e-02 5.93585049e-17 6.93467972e-02 1.91833376e-02]","[0.023 0.014 0.017 0.007 0.087 0.062 0.021 0.017 0.017 0.01  0.026 0.036
 0.045 0.022 0.031 0.003 0.03  0.062 0.013 0.008 0.038 0.037 0.248 0.011
 0.027 0.002 0.073 0.013]",0.06848478317260742,4.495921850204468,44
146,ACC,0.001,balanced,"[5.64627032e-02 1.58381053e-16 4.29641557e-02 4.75559767e-03
 0.00000000e+00 5.62889272e-02 1.82628379e-02 1.04237700e-02
 0.00000000e+00 9.53619585e-04 4.20773677e-02 4.47206441e-02
 2.78060331e-02 6.48143575e-03 2.08106120e-02 7.54242395e-02
 2.34814508e-01 6.42050974e-19 2.05425119e-02 1.35055717e-02
 7.38308960e-02 2.85912669e-02 1.78815943e-03 8.76867776e-02
 6.59064354e-02 3.40859457e-02 2.14024609e-02 1.04135232e-02]","[0.017 0.011 0.03  0.    0.005 0.079 0.008 0.002 0.041 0.01  0.056 0.044
 0.007 0.004 0.013 0.066 0.232 0.017 0.027 0.01  0.091 0.024 0.011 0.066
 0.069 0.04  0.008 0.012]",0.06948614120483398,4.495921850204468,45
147,ACC,0.001,balanced,"[6.18366661e-02 1.65870467e-02 1.11406024e-01 1.59318258e-02
 3.38244526e-03 1.14986718e-01 0.00000000e+00 3.38361383e-02
 2.68301921e-17 8.64133154e-03 1.96793609e-02 8.16993810e-02
 6.93050419e-02 5.10803219e-18 1.21175376e-03 8.61857021e-02
 1.41406766e-03 4.48509403e-02 4.12287569e-02 1.88566709e-02
 3.82714259e-02 2.11251598e-02 3.32313781e-02 2.82349741e-02
 8.39849108e-02 4.04034448e-02 1.92466902e-02 4.46214459e-03]","[0.024 0.006 0.107 0.009 0.019 0.106 0.001 0.035 0.05  0.009 0.011 0.069
 0.068 0.008 0.005 0.083 0.004 0.047 0.044 0.013 0.046 0.017 0.066 0.032
 0.086 0.023 0.007 0.005]",0.07991194725036621,4.495921850204468,46
148,ACC,0.001,balanced,"[0.00000000e+00 3.01880140e-02 4.65772611e-02 1.26968713e-02
 2.28669317e-02 1.54582191e-02 2.37838247e-02 3.27994089e-16
 5.07013424e-02 2.23850344e-02 6.13754562e-02 3.34677337e-02
 1.57779127e-01 9.20472310e-03 3.10569373e-02 1.11486016e-01
 4.87421468e-02 5.77186309e-03 3.50896332e-02 1.09936284e-01
 1.06699573e-17 3.76539879e-02 2.66697938e-02 3.86188125e-02
 9.39362757e-03 2.22318005e-02 1.67936215e-02 2.00709368e-02]","[0.001 0.05  0.039 0.007 0.025 0.033 0.033 0.002 0.059 0.014 0.068 0.015
 0.12  0.012 0.024 0.103 0.04  0.014 0.035 0.105 0.006 0.033 0.057 0.038
 0.013 0.019 0.019 0.016]",0.08318901062011719,4.495921850204468,47
149,ACC,0.001,balanced,"[2.00385856e-02 1.89667537e-02 4.55630559e-02 3.38712414e-02
 2.92164989e-02 1.02712569e-01 2.59975847e-02 5.96379064e-02
 1.24645007e-02 6.16113070e-02 1.17330779e-01 1.66718269e-02
 0.00000000e+00 1.33694417e-19 8.00155891e-03 8.08059174e-02
 2.95535549e-02 1.53104704e-01 1.41454346e-02 1.53828996e-02
 3.34797956e-02 4.28598467e-02 1.33807590e-18 5.77801983e-03
 1.93995641e-02 2.59484855e-03 3.92900604e-02 1.15211861e-02]","[0.041 0.034 0.039 0.023 0.037 0.082 0.057 0.05  0.004 0.034 0.124 0.005
 0.003 0.026 0.022 0.071 0.028 0.148 0.003 0.014 0.024 0.046 0.011 0.011
 0.02  0.002 0.029 0.012]",0.09300780296325684,4.495921850204468,48
150,ACC,0.001,balanced,"[4.16296784e-02 6.62533101e-02 8.18773303e-02 4.76171993e-02
 4.00935787e-17 6.71178145e-02 0.00000000e+00 1.14784660e-02
 2.86174538e-17 6.96743318e-02 3.27092308e-02 5.24683764e-02
 3.62509354e-02 3.83988730e-18 3.04637859e-02 4.34548359e-02
 1.91185254e-02 4.50311791e-02 2.04756095e-02 5.95182901e-02
 4.58388289e-02 1.05436721e-02 2.08296236e-02 2.62049109e-02
 1.57715426e-02 3.96400724e-02 9.82719735e-02 1.77604772e-02]","[0.008 0.067 0.051 0.049 0.01  0.045 0.014 0.012 0.048 0.055 0.033 0.043
 0.038 0.032 0.048 0.041 0.019 0.054 0.01  0.063 0.024 0.017 0.042 0.026
 0.028 0.038 0.064 0.021]",0.0685276985168457,4.495921850204468,49
151,ACC,0.001,balanced,"[5.64938074e-02 4.31709188e-04 4.58743520e-03 2.18044980e-02
 1.20473180e-01 1.93573946e-02 1.33503827e-01 7.89256785e-03
 5.39302315e-05 1.97106619e-04 8.28115195e-03 8.99857852e-02
 4.64542277e-02 1.20510859e-18 2.34884334e-02 6.02151682e-02
 1.86250052e-01 4.06452196e-18 4.12727745e-02 9.34051257e-03
 1.16046317e-17 3.78533371e-02 5.29306682e-02 4.47101212e-02
 1.88027794e-02 2.51291712e-18 1.06805387e-02 4.93899367e-03]","[0.085 0.007 0.006 0.01  0.114 0.047 0.064 0.011 0.002 0.069 0.008 0.052
 0.035 0.    0.004 0.044 0.183 0.014 0.038 0.009 0.    0.036 0.101 0.034
 0.001 0.008 0.01  0.008]",0.04883384704589844,4.495921850204468,50
152,ACC,0.001,balanced,"[4.64308131e-03 8.29047949e-02 6.66250131e-03 1.25930590e-17
 3.59325709e-02 6.26389378e-03 2.05971813e-17 4.98163422e-02
 5.02669422e-18 1.78211715e-01 7.38456644e-02 1.00845219e-01
 1.92276485e-02 2.39991167e-02 2.70792571e-17 9.69378912e-03
 1.61989160e-02 1.29971804e-02 1.37177196e-02 1.47714489e-01
 4.23267912e-03 4.69996464e-02 2.24602156e-02 1.77778681e-02
 3.34368614e-18 5.27147704e-02 1.63682461e-02 5.67719326e-02]","[0.003 0.089 0.004 0.001 0.035 0.012 0.028 0.057 0.006 0.145 0.067 0.104
 0.013 0.052 0.003 0.01  0.013 0.019 0.008 0.111 0.003 0.048 0.009 0.018
 0.005 0.067 0.016 0.054]",0.07878613471984863,4.495921850204468,51
153,ACC,0.001,balanced,"[2.97131694e-02 8.36120391e-03 2.38655894e-02 1.67244477e-02
 6.55937033e-18 2.58668961e-03 1.24862980e-17 3.88191698e-03
 7.74231710e-19 1.28190374e-02 5.53341034e-02 9.80921166e-02
 4.13148017e-02 2.56366848e-02 7.66387716e-02 2.98240774e-02
 7.95120752e-02 4.52458512e-02 8.72095711e-02 1.07267852e-01
 4.08951781e-17 1.97571252e-02 3.96223992e-02 1.57199446e-02
 1.71400329e-02 1.58973150e-17 9.84651511e-02 6.52673878e-02]","[0.016 0.006 0.    0.012 0.005 0.011 0.    0.006 0.023 0.009 0.031 0.068
 0.021 0.052 0.058 0.014 0.086 0.054 0.092 0.101 0.    0.012 0.097 0.011
 0.013 0.023 0.112 0.067]",0.08385181427001953,4.495921850204468,52
154,ACC,0.001,balanced,"[7.22241992e-02 8.66224473e-17 1.48455322e-02 1.26478826e-01
 6.66508434e-03 3.29783578e-02 0.00000000e+00 2.24830403e-02
 0.00000000e+00 5.49057192e-02 6.36289126e-04 3.00787708e-02
 7.21874594e-02 1.29307228e-17 6.83723593e-03 7.46423784e-02
 5.16645076e-02 2.18833732e-02 3.88459672e-02 6.15015682e-02
 1.25041138e-01 6.68593724e-17 3.36638027e-19 3.47420776e-02
 0.00000000e+00 8.66257118e-02 3.14535321e-02 3.32792314e-02]","[0.025 0.012 0.002 0.134 0.004 0.041 0.034 0.02  0.066 0.022 0.007 0.
 0.036 0.012 0.001 0.057 0.055 0.024 0.041 0.047 0.111 0.001 0.057 0.03
 0.004 0.104 0.02  0.033]",0.06391501426696777,4.495921850204468,53
155,ACC,0.001,balanced,"[6.97775155e-02 1.63713582e-02 2.27585863e-02 7.36531154e-03
 2.16953459e-02 2.42818725e-02 0.00000000e+00 3.38306359e-02
 0.00000000e+00 5.51053369e-02 9.34640136e-02 8.37712844e-02
 4.12946189e-02 4.53763363e-02 2.89677577e-03 3.75979681e-02
 1.77630572e-02 6.63152923e-02 3.70064829e-02 6.48842374e-02
 5.00679823e-17 2.66869491e-02 4.56630557e-18 2.69038277e-02
 9.47779014e-02 3.88124368e-02 2.49174745e-02 4.63453810e-02]","[0.017 0.014 0.013 0.003 0.021 0.019 0.033 0.033 0.045 0.024 0.107 0.047
 0.026 0.083 0.008 0.027 0.019 0.065 0.026 0.037 0.    0.02  0.068 0.028
 0.119 0.02  0.028 0.05 ]",0.06862020492553711,4.495921850204468,54
156,ACC,0.001,balanced,"[2.03880739e-02 5.96670377e-02 1.39175195e-02 2.41568611e-02
 0.00000000e+00 4.38417720e-02 0.00000000e+00 1.19716459e-02
 1.35857653e-02 7.35604204e-02 1.45767543e-01 7.66553764e-02
 8.59230222e-18 5.67897844e-03 2.54116975e-02 1.30734082e-01
 5.70146913e-02 2.48105743e-02 8.76451675e-03 2.99208195e-02
 1.48906202e-02 5.17340008e-02 0.00000000e+00 4.42954673e-02
 4.41452888e-02 2.38184534e-02 8.39070054e-03 4.68780948e-02]","[0.035 0.056 0.003 0.02  0.003 0.039 0.013 0.005 0.014 0.067 0.158 0.064
 0.006 0.004 0.031 0.148 0.051 0.023 0.    0.033 0.002 0.055 0.007 0.043
 0.052 0.016 0.004 0.048]",0.07013201713562012,4.495921850204468,55
157,ACC,0.001,balanced,"[7.56538508e-02 7.49461883e-02 1.61654669e-01 1.16109945e-01
 3.29142454e-02 6.29892384e-02 0.00000000e+00 2.73439176e-17
 0.00000000e+00 4.26591912e-02 6.56716007e-02 2.97348946e-02
 2.10129483e-02 2.41473041e-02 9.25112427e-02 5.53603012e-03
 1.48731946e-02 8.07007392e-17 2.81943518e-03 6.64371444e-02
 9.35757442e-03 1.13223650e-02 0.00000000e+00 2.45316721e-02
 5.62789032e-02 0.00000000e+00 1.39308520e-03 7.44527779e-03]","[0.078 0.031 0.11  0.089 0.049 0.05  0.002 0.002 0.017 0.042 0.049 0.001
 0.034 0.054 0.107 0.031 0.013 0.    0.001 0.084 0.    0.004 0.047 0.019
 0.07  0.004 0.    0.012]",0.07426881790161133,4.495921850204468,56
158,ACC,0.001,balanced,"[9.74897436e-02 1.44673227e-18 5.04001980e-02 4.68686005e-02
 1.52636959e-01 6.67569567e-02 0.00000000e+00 9.57785849e-03
 8.81829061e-17 4.30747029e-02 7.03992704e-03 1.59656781e-03
 3.13276272e-02 6.05358953e-02 3.85769076e-02 3.64579091e-02
 7.49383971e-03 9.01237381e-02 4.70054201e-02 8.20151807e-03
 2.62123912e-02 1.10053364e-01 1.28724730e-02 2.01831762e-02
 1.85130759e-02 0.00000000e+00 2.74670381e-03 1.42544464e-02]","[0.002 0.016 0.053 0.046 0.152 0.029 0.006 0.015 0.095 0.044 0.003 0.003
 0.022 0.037 0.082 0.042 0.008 0.079 0.047 0.014 0.027 0.113 0.002 0.021
 0.016 0.011 0.    0.015]",0.08393430709838867,4.495921850204468,57
159,ACC,0.001,balanced,"[8.61640204e-02 2.03029710e-18 1.20346441e-17 7.47870051e-03
 3.23432396e-02 0.00000000e+00 6.01022329e-02 6.67603477e-02
 0.00000000e+00 0.00000000e+00 9.94090576e-05 3.92746554e-02
 3.04170291e-02 4.53045361e-03 1.39721793e-01 1.43164766e-02
 8.39970328e-02 0.00000000e+00 1.01392551e-01 1.51115747e-01
 9.77934518e-04 1.09325280e-02 1.98922828e-02 4.86120437e-02
 1.40662729e-02 0.00000000e+00 1.40675581e-02 7.37376913e-02]","[0.063 0.003 0.01  0.009 0.033 0.017 0.027 0.06  0.049 0.034 0.023 0.04
 0.003 0.008 0.12  0.008 0.073 0.009 0.086 0.144 0.012 0.011 0.027 0.053
 0.006 0.001 0.002 0.069]",0.07985401153564453,4.495921850204468,58
160,ACC,0.001,balanced,"[3.45007876e-17 1.40807944e-01 4.98149638e-02 2.50610631e-02
 3.54604675e-02 2.98724085e-03 7.97235214e-18 9.91537838e-03
 5.42187536e-02 8.18642467e-02 1.41660918e-02 1.61972822e-02
 6.41714060e-02 3.30422263e-02 6.45217252e-03 1.24501012e-01
 8.88278236e-03 4.11409142e-02 5.97883989e-02 4.21161233e-02
 4.48542903e-03 1.18079780e-02 0.00000000e+00 1.51925609e-02
 2.82551019e-02 4.07331839e-02 4.35747371e-02 4.53625413e-02]","[0.005 0.182 0.035 0.039 0.041 0.009 0.008 0.013 0.053 0.082 0.008 0.001
 0.049 0.021 0.007 0.094 0.008 0.041 0.061 0.04  0.006 0.009 0.011 0.009
 0.042 0.037 0.043 0.046]",0.0736398696899414,4.495921850204468,59
161,ACC,0.001,balanced,"[5.67585358e-02 2.92723306e-02 8.25065392e-02 1.51486702e-02
 7.07995468e-02 1.15089834e-02 0.00000000e+00 1.95564399e-02
 1.39489386e-17 8.31641227e-02 1.66025299e-02 2.80898739e-02
 0.00000000e+00 5.70671508e-17 8.29236871e-03 7.71535848e-02
 2.80144784e-02 2.38925152e-03 9.09979046e-02 5.66634583e-02
 7.98374420e-03 1.49345617e-01 2.33849822e-02 4.32842956e-03
 1.20707832e-02 1.73256243e-02 2.80002270e-02 8.06419743e-02]","[0.008 0.017 0.059 0.015 0.077 0.007 0.055 0.024 0.064 0.025 0.018 0.016
 0.008 0.015 0.011 0.072 0.03  0.009 0.079 0.054 0.036 0.137 0.038 0.008
 0.004 0.013 0.022 0.079]",0.08267903327941895,4.495921850204468,60
162,ACC,0.001,balanced,"[7.67862178e-03 9.28058110e-02 1.21234981e-01 5.97425075e-02
 1.37253758e-01 1.43662791e-02 0.00000000e+00 2.24780607e-02
 0.00000000e+00 2.56243186e-02 9.18520794e-03 5.15914472e-02
 0.00000000e+00 1.28020424e-02 9.00565430e-18 1.81216713e-02
 7.47319874e-02 1.75999353e-17 6.24721691e-03 8.30818514e-03
 5.64909072e-02 1.89820913e-02 0.00000000e+00 1.23537855e-01
 6.75677976e-02 4.19133825e-02 1.60285172e-02 1.33073526e-02]","[0.011 0.118 0.109 0.043 0.137 0.026 0.017 0.029 0.013 0.008 0.003 0.047
 0.011 0.038 0.003 0.017 0.072 0.002 0.005 0.005 0.054 0.015 0.008 0.117
 0.032 0.029 0.018 0.013]",0.07744002342224121,4.495921850204468,61
163,ACC,0.001,balanced,"[6.37546012e-02 1.47913128e-17 3.82067382e-03 1.04867478e-01
 9.53348894e-03 0.00000000e+00 6.33580645e-18 6.61116192e-03
 1.28596542e-17 3.53734368e-02 3.15554686e-02 5.05333134e-02
 1.19070477e-02 0.00000000e+00 2.04570640e-02 1.48851289e-02
 1.66034747e-01 5.71571822e-02 1.68839575e-03 5.30638726e-02
 5.77185816e-02 7.20087239e-02 2.04962035e-02 3.89385895e-02
 2.54096109e-02 9.60388340e-02 3.68910703e-02 2.12553254e-02]","[0.011 0.021 0.    0.112 0.004 0.012 0.026 0.006 0.064 0.006 0.018 0.026
 0.022 0.    0.016 0.002 0.168 0.072 0.001 0.046 0.066 0.074 0.042 0.036
 0.017 0.082 0.025 0.025]",0.0734560489654541,4.495921850204468,62
164,ACC,0.001,balanced,"[5.99788737e-02 9.95759757e-19 2.29887626e-02 2.27330425e-02
 1.47223768e-02 1.60836454e-02 9.90150589e-18 4.11117645e-02
 3.20035672e-04 7.75911207e-02 8.52931146e-02 9.90030366e-02
 1.55961434e-02 1.24103559e-17 1.47435880e-02 1.46042312e-02
 9.56423741e-02 4.11517650e-03 3.36883140e-02 3.78089306e-02
 5.25351158e-02 1.80750944e-02 1.44304707e-02 1.28233747e-02
 1.10467445e-03 1.67544241e-01 4.09030785e-02 3.65594196e-02]","[0.038 0.007 0.013 0.024 0.014 0.028 0.014 0.041 0.036 0.064 0.072 0.084
 0.002 0.021 0.007 0.005 0.085 0.011 0.039 0.027 0.056 0.019 0.034 0.006
 0.009 0.177 0.026 0.041]",0.0707709789276123,4.495921850204468,63
165,ACC,0.001,balanced,"[3.41457867e-02 7.73829922e-02 4.01568680e-02 2.73824012e-02
 5.35081954e-02 8.47284318e-02 1.94553118e-02 3.15655073e-04
 8.43367966e-18 3.46597391e-02 2.86604347e-02 3.71243774e-02
 1.20445137e-02 4.57359170e-03 7.30261709e-02 8.82597461e-02
 5.27665215e-03 3.79734651e-02 6.28528681e-03 1.30249268e-01
 2.97975443e-03 9.02945898e-03 4.93679760e-19 6.35612633e-03
 3.83454432e-02 9.50325659e-02 4.05511741e-02 1.24965895e-02]","[0.018 0.067 0.028 0.015 0.067 0.063 0.006 0.011 0.021 0.048 0.022 0.018
 0.011 0.006 0.093 0.097 0.006 0.036 0.005 0.131 0.018 0.007 0.033 0.006
 0.046 0.086 0.016 0.019]",0.07147693634033203,4.495921850204468,64
166,ACC,0.001,balanced,"[2.90077609e-02 3.85386334e-17 4.27066441e-02 2.54084842e-02
 8.98591243e-02 2.49284012e-17 1.82666310e-17 5.74446008e-02
 4.26252736e-18 2.16496631e-02 5.93790134e-02 2.55098410e-02
 5.50064801e-02 6.69225159e-18 3.99649720e-02 1.94859766e-02
 2.02753295e-01 5.08635685e-17 1.31190784e-02 1.23057854e-02
 3.53540127e-02 2.66805273e-02 2.80782223e-18 9.04082092e-02
 1.90888906e-02 5.63962633e-02 1.95629492e-02 5.89084285e-02]","[0.028 0.018 0.044 0.005 0.099 0.027 0.006 0.046 0.009 0.013 0.064 0.022
 0.055 0.013 0.023 0.008 0.206 0.004 0.009 0.012 0.015 0.035 0.007 0.082
 0.026 0.055 0.012 0.057]",0.08102679252624512,4.495921850204468,65
167,ACC,0.001,balanced,"[2.33902682e-02 1.19327019e-02 1.42962558e-02 2.31688980e-02
 1.10278092e-01 1.33295347e-01 1.47811108e-02 1.35600844e-01
 5.24567504e-18 1.25682749e-17 4.72281252e-02 2.51946550e-02
 2.23396502e-02 2.64906563e-17 1.12685093e-01 4.42420314e-02
 1.81761628e-02 2.08894763e-02 3.54585885e-02 1.57884124e-02
 1.59971858e-02 1.91696756e-02 1.96526438e-02 1.42301941e-02
 3.85249985e-02 1.30128382e-02 7.06667511e-02 0.00000000e+00]","[0.032 0.013 0.006 0.018 0.092 0.118 0.008 0.151 0.001 0.009 0.035 0.006
 0.017 0.024 0.144 0.034 0.015 0.014 0.034 0.019 0.019 0.009 0.048 0.004
 0.064 0.013 0.053 0.   ]",0.07307600975036621,4.495921850204468,66
168,ACC,0.001,balanced,"[7.17088234e-02 5.10189688e-18 5.54337272e-02 1.28390978e-17
 1.81730903e-02 3.95647488e-02 8.48083125e-18 1.79856264e-02
 1.18590642e-17 1.51743372e-01 2.69176543e-02 4.69994814e-02
 3.04952088e-02 1.68762100e-17 4.10626332e-02 2.88157965e-02
 5.11561395e-02 5.89036653e-02 3.53934846e-02 3.35237142e-02
 2.91052125e-03 3.40056895e-02 3.89515122e-02 3.56025351e-02
 5.58262715e-02 5.26831791e-02 5.37896693e-02 1.83534555e-02]","[0.055 0.036 0.048 0.002 0.025 0.021 0.057 0.024 0.021 0.093 0.024 0.046
 0.034 0.004 0.056 0.    0.05  0.068 0.036 0.027 0.    0.034 0.034 0.032
 0.062 0.046 0.048 0.017]",0.0899500846862793,4.495921850204468,67
169,ACC,0.001,balanced,"[2.63463848e-02 5.94525809e-02 1.82823397e-02 8.79932623e-02
 5.79340275e-02 3.56536284e-17 4.63698920e-18 3.92693232e-02
 2.21985594e-02 5.20012915e-02 8.85343220e-02 1.11367337e-02
 1.07932861e-01 6.22524570e-18 6.92479199e-03 4.18495662e-02
 3.12348800e-02 9.72717345e-02 9.50878016e-02 1.54737196e-02
 1.35793116e-17 3.51421654e-02 4.78030152e-18 4.64741861e-02
 1.90124636e-02 3.44056315e-02 3.67623619e-03 2.36513784e-03]","[0.011 0.007 0.014 0.068 0.062 0.003 0.03  0.056 0.049 0.023 0.074 0.006
 0.104 0.018 0.009 0.08  0.033 0.095 0.086 0.018 0.002 0.032 0.014 0.044
 0.013 0.041 0.002 0.006]",0.0753488540649414,4.495921850204468,68
170,ACC,0.001,balanced,"[6.47925119e-02 0.00000000e+00 1.81215149e-02 2.44913928e-02
 3.89717923e-02 6.96510255e-02 4.25564042e-03 4.11038363e-02
 0.00000000e+00 0.00000000e+00 9.30180339e-02 8.64279064e-02
 1.25411232e-02 1.88579915e-18 2.15646936e-03 1.63051456e-01
 6.82047039e-03 5.36593472e-02 3.56697967e-02 7.11167849e-02
 2.59294270e-17 7.90935716e-03 4.30497908e-02 1.12293263e-02
 8.03548798e-03 1.59554734e-02 9.49289443e-02 3.30425181e-02]","[0.021 0.028 0.004 0.021 0.051 0.073 0.004 0.022 0.047 0.    0.126 0.062
 0.007 0.002 0.003 0.141 0.01  0.05  0.027 0.079 0.001 0.004 0.075 0.003
 0.008 0.011 0.086 0.034]",0.07689499855041504,4.495921850204468,69
